ticker,metric,date,value
GOOGL,Liabilities,2015-12-31,27130000000
GOOGL,Liabilities,2016-03-31,26178000000
GOOGL,Liabilities,2016-06-30,26413000000
GOOGL,Liabilities,2016-09-30,25845000000
GOOGL,Liabilities,2016-12-31,28461000000
GOOGL,Liabilities,2016-12-31,28461000000
GOOGL,Liabilities,2016-12-31,28461000000
GOOGL,Liabilities,2016-12-31,28461000000
GOOGL,Liabilities,2016-12-31,28461000000
GOOGL,Liabilities,2017-03-31,27807000000
GOOGL,Liabilities,2017-06-30,30335000000
GOOGL,Liabilities,2017-09-30,32436000000
GOOGL,Liabilities,2017-12-31,44793000000
GOOGL,Liabilities,2017-12-31,44793000000
GOOGL,Liabilities,2017-12-31,44793000000
GOOGL,Liabilities,2017-12-31,44793000000
GOOGL,Liabilities,2017-12-31,44793000000
GOOGL,Liabilities,2018-03-31,46110000000
GOOGL,Liabilities,2018-06-30,49610000000
GOOGL,Liabilities,2018-09-30,51698000000
GOOGL,Liabilities,2018-12-31,55164000000
GOOGL,Liabilities,2018-12-31,55164000000
GOOGL,Liabilities,2018-12-31,55164000000
GOOGL,Liabilities,2018-12-31,55164000000
GOOGL,Liabilities,2018-12-31,55164000000
GOOGL,Liabilities,2019-03-31,61877000000
GOOGL,Liabilities,2019-06-30,64909000000
GOOGL,Liabilities,2019-09-30,68075000000
GOOGL,Liabilities,2019-12-31,74467000000
GOOGL,Liabilities,2019-12-31,74467000000
GOOGL,Liabilities,2019-12-31,74467000000
GOOGL,Liabilities,2019-12-31,74467000000
GOOGL,Liabilities,2019-12-31,74467000000
GOOGL,Liabilities,2020-03-31,69744000000
GOOGL,Liabilities,2020-06-30,71170000000
GOOGL,Liabilities,2020-09-30,86323000000
GOOGL,Liabilities,2020-12-31,97072000000
GOOGL,Liabilities,2020-12-31,97072000000
GOOGL,Liabilities,2020-12-31,97072000000
GOOGL,Liabilities,2020-12-31,97072000000
GOOGL,Liabilities,2020-12-31,97072000000
GOOGL,Liabilities,2021-03-31,97082000000
GOOGL,Liabilities,2021-06-30,97822000000
GOOGL,Liabilities,2021-09-30,102836000000
GOOGL,Liabilities,2021-12-31,107633000000
GOOGL,Liabilities,2021-12-31,107633000000
GOOGL,Liabilities,2021-12-31,107633000000
GOOGL,Liabilities,2021-12-31,107633000000
GOOGL,Liabilities,2021-12-31,107633000000
GOOGL,Liabilities,2022-03-31,103092000000
GOOGL,Liabilities,2022-06-30,99766000000
GOOGL,Liabilities,2022-09-30,104629000000
GOOGL,Liabilities,2022-12-31,109120000000
GOOGL,Liabilities,2022-12-31,109120000000
GOOGL,Liabilities,2022-12-31,109120000000
GOOGL,Liabilities,2022-12-31,109120000000
GOOGL,Liabilities,2022-12-31,109120000000
GOOGL,Liabilities,2023-03-31,108597000000
GOOGL,Liabilities,2023-06-30,115903000000
GOOGL,Liabilities,2023-09-30,123509000000
GOOGL,Liabilities,2023-12-31,119013000000
GOOGL,Liabilities,2023-12-31,119013000000
GOOGL,Liabilities,2023-12-31,119013000000
GOOGL,Liabilities,2023-12-31,119013000000
GOOGL,Liabilities,2024-03-31,114506000000
GOOGL,Liabilities,2024-06-30,114017000000
GOOGL,Liabilities,2024-09-30,116147000000
GOOGL,Revenues,2013-12-31,55519000000
GOOGL,Revenues,2014-09-30,47898000000
GOOGL,Revenues,2014-09-30,16523000000
GOOGL,Revenues,2014-12-31,66001000000
GOOGL,Revenues,2014-12-31,66001000000
GOOGL,Revenues,2015-03-31,17258000000
GOOGL,Revenues,2015-06-30,34985000000
GOOGL,Revenues,2015-06-30,17727000000
GOOGL,Revenues,2015-09-30,53660000000
GOOGL,Revenues,2015-09-30,53660000000
GOOGL,Revenues,2015-09-30,18675000000
GOOGL,Revenues,2015-09-30,18675000000
GOOGL,Revenues,2015-12-31,74989000000
GOOGL,Revenues,2015-12-31,74989000000
GOOGL,Revenues,2015-12-31,74989000000
GOOGL,Revenues,2016-03-31,20257000000
GOOGL,Revenues,2016-03-31,20257000000
GOOGL,Revenues,2016-06-30,41757000000
GOOGL,Revenues,2016-06-30,41757000000
GOOGL,Revenues,2016-06-30,21500000000
GOOGL,Revenues,2016-06-30,21500000000
GOOGL,Revenues,2016-09-30,64208000000
GOOGL,Revenues,2016-09-30,64208000000
GOOGL,Revenues,2016-09-30,22451000000
GOOGL,Revenues,2016-09-30,22451000000
GOOGL,Revenues,2016-12-31,90272000000
GOOGL,Revenues,2016-12-31,90272000000
GOOGL,Revenues,2017-03-31,24750000000
GOOGL,Revenues,2017-03-31,24750000000
GOOGL,Revenues,2017-06-30,50760000000
GOOGL,Revenues,2017-06-30,50760000000
GOOGL,Revenues,2017-06-30,26010000000
GOOGL,Revenues,2017-06-30,26010000000
GOOGL,Revenues,2017-09-30,78532000000
GOOGL,Revenues,2017-09-30,78532000000
GOOGL,Revenues,2017-09-30,27772000000
GOOGL,Revenues,2017-09-30,27772000000
GOOGL,Revenues,2017-12-31,110855000000
GOOGL,Revenues,2018-03-31,31146000000
GOOGL,Revenues,2018-03-31,31146000000
GOOGL,Revenues,2018-06-30,63803000000
GOOGL,Revenues,2018-06-30,32657000000
GOOGL,Revenues,2018-09-30,97543000000
GOOGL,Revenues,2018-09-30,33740000000
GOOGL,Revenues,2018-12-31,136819000000
GOOGL,Revenues,2019-03-31,36339000000
GOOGL,Revenues,2019-12-31,161857000000
GOOGL,Revenues,2019-12-31,161857000000
GOOGL,Revenues,2020-03-31,41159000000
GOOGL,Revenues,2020-06-30,79456000000
GOOGL,Revenues,2020-06-30,38297000000
GOOGL,Revenues,2020-12-31,182527000000
GOOGL,Revenues,2020-12-31,182527000000
GOOGL,Revenues,2021-03-31,55314000000
GOOGL,Revenues,2021-06-30,117194000000
GOOGL,Revenues,2021-06-30,61880000000
GOOGL,Revenues,2021-12-31,257637000000
GOOGL,NetIncomeLoss,2013-12-31,12733000000
GOOGL,NetIncomeLoss,2014-09-30,9461000000
GOOGL,NetIncomeLoss,2014-09-30,2739000000
GOOGL,NetIncomeLoss,2014-12-31,14136000000
GOOGL,NetIncomeLoss,2014-12-31,14136000000
GOOGL,NetIncomeLoss,2015-03-31,3515000000
GOOGL,NetIncomeLoss,2015-03-31,3515000000
GOOGL,NetIncomeLoss,2015-06-30,7446000000
GOOGL,NetIncomeLoss,2015-06-30,3931000000
GOOGL,NetIncomeLoss,2015-09-30,11425000000
GOOGL,NetIncomeLoss,2015-09-30,11425000000
GOOGL,NetIncomeLoss,2015-09-30,3979000000
GOOGL,NetIncomeLoss,2015-09-30,3979000000
GOOGL,NetIncomeLoss,2015-12-31,16348000000
GOOGL,NetIncomeLoss,2015-12-31,16348000000
GOOGL,NetIncomeLoss,2015-12-31,16348000000
GOOGL,NetIncomeLoss,2016-03-31,4207000000
GOOGL,NetIncomeLoss,2016-03-31,4207000000
GOOGL,NetIncomeLoss,2016-06-30,9084000000
GOOGL,NetIncomeLoss,2016-06-30,9084000000
GOOGL,NetIncomeLoss,2016-06-30,4877000000
GOOGL,NetIncomeLoss,2016-06-30,4877000000
GOOGL,NetIncomeLoss,2016-09-30,14145000000
GOOGL,NetIncomeLoss,2016-09-30,14145000000
GOOGL,NetIncomeLoss,2016-09-30,5061000000
GOOGL,NetIncomeLoss,2016-09-30,5061000000
GOOGL,NetIncomeLoss,2016-12-31,19478000000
GOOGL,NetIncomeLoss,2016-12-31,19478000000
GOOGL,NetIncomeLoss,2016-12-31,19478000000
GOOGL,NetIncomeLoss,2017-03-31,5426000000
GOOGL,NetIncomeLoss,2017-03-31,5426000000
GOOGL,NetIncomeLoss,2017-06-30,8950000000
GOOGL,NetIncomeLoss,2017-06-30,8950000000
GOOGL,NetIncomeLoss,2017-06-30,3524000000
GOOGL,NetIncomeLoss,2017-06-30,3524000000
GOOGL,NetIncomeLoss,2017-09-30,15682000000
GOOGL,NetIncomeLoss,2017-09-30,15682000000
GOOGL,NetIncomeLoss,2017-09-30,6732000000
GOOGL,NetIncomeLoss,2017-09-30,6732000000
GOOGL,NetIncomeLoss,2017-12-31,12662000000
GOOGL,NetIncomeLoss,2017-12-31,12662000000
GOOGL,NetIncomeLoss,2017-12-31,12662000000
GOOGL,NetIncomeLoss,2018-03-31,9401000000
GOOGL,NetIncomeLoss,2018-03-31,9401000000
GOOGL,NetIncomeLoss,2018-06-30,12596000000
GOOGL,NetIncomeLoss,2018-06-30,12596000000
GOOGL,NetIncomeLoss,2018-06-30,3195000000
GOOGL,NetIncomeLoss,2018-06-30,3195000000
GOOGL,NetIncomeLoss,2018-09-30,21788000000
GOOGL,NetIncomeLoss,2018-09-30,21788000000
GOOGL,NetIncomeLoss,2018-09-30,9192000000
GOOGL,NetIncomeLoss,2018-09-30,9192000000
GOOGL,NetIncomeLoss,2018-12-31,30736000000
GOOGL,NetIncomeLoss,2018-12-31,30736000000
GOOGL,NetIncomeLoss,2018-12-31,30736000000
GOOGL,NetIncomeLoss,2019-03-31,6657000000
GOOGL,NetIncomeLoss,2019-03-31,6657000000
GOOGL,NetIncomeLoss,2019-06-30,16604000000
GOOGL,NetIncomeLoss,2019-06-30,16604000000
GOOGL,NetIncomeLoss,2019-06-30,9947000000
GOOGL,NetIncomeLoss,2019-06-30,9947000000
GOOGL,NetIncomeLoss,2019-09-30,23672000000
GOOGL,NetIncomeLoss,2019-09-30,23672000000
GOOGL,NetIncomeLoss,2019-09-30,7068000000
GOOGL,NetIncomeLoss,2019-09-30,7068000000
GOOGL,NetIncomeLoss,2019-12-31,34343000000
GOOGL,NetIncomeLoss,2019-12-31,34343000000
GOOGL,NetIncomeLoss,2019-12-31,34343000000
GOOGL,NetIncomeLoss,2020-03-31,6836000000
GOOGL,NetIncomeLoss,2020-03-31,6836000000
GOOGL,NetIncomeLoss,2020-06-30,13795000000
GOOGL,NetIncomeLoss,2020-06-30,13795000000
GOOGL,NetIncomeLoss,2020-06-30,6959000000
GOOGL,NetIncomeLoss,2020-06-30,6959000000
GOOGL,NetIncomeLoss,2020-09-30,25042000000
GOOGL,NetIncomeLoss,2020-09-30,25042000000
GOOGL,NetIncomeLoss,2020-09-30,11247000000
GOOGL,NetIncomeLoss,2020-09-30,11247000000
GOOGL,NetIncomeLoss,2020-12-31,40269000000
GOOGL,NetIncomeLoss,2020-12-31,40269000000
GOOGL,NetIncomeLoss,2020-12-31,40269000000
GOOGL,NetIncomeLoss,2021-03-31,17930000000
GOOGL,NetIncomeLoss,2021-03-31,17930000000
GOOGL,NetIncomeLoss,2021-06-30,36455000000
GOOGL,NetIncomeLoss,2021-06-30,36455000000
GOOGL,NetIncomeLoss,2021-06-30,18525000000
GOOGL,NetIncomeLoss,2021-06-30,18525000000
GOOGL,NetIncomeLoss,2021-09-30,55391000000
GOOGL,NetIncomeLoss,2021-09-30,55391000000
GOOGL,NetIncomeLoss,2021-09-30,18936000000
GOOGL,NetIncomeLoss,2021-09-30,18936000000
GOOGL,NetIncomeLoss,2021-12-31,76033000000
GOOGL,NetIncomeLoss,2021-12-31,76033000000
GOOGL,NetIncomeLoss,2021-12-31,76033000000
GOOGL,NetIncomeLoss,2022-03-31,16436000000
GOOGL,NetIncomeLoss,2022-03-31,16436000000
GOOGL,NetIncomeLoss,2022-06-30,32438000000
GOOGL,NetIncomeLoss,2022-06-30,32438000000
GOOGL,NetIncomeLoss,2022-06-30,16002000000
GOOGL,NetIncomeLoss,2022-06-30,16002000000
GOOGL,NetIncomeLoss,2022-09-30,46348000000
GOOGL,NetIncomeLoss,2022-09-30,46348000000
GOOGL,NetIncomeLoss,2022-09-30,13910000000
GOOGL,NetIncomeLoss,2022-09-30,13910000000
GOOGL,NetIncomeLoss,2022-12-31,59972000000
GOOGL,NetIncomeLoss,2022-12-31,59972000000
GOOGL,NetIncomeLoss,2023-03-31,15051000000
GOOGL,NetIncomeLoss,2023-03-31,15051000000
GOOGL,NetIncomeLoss,2023-06-30,33419000000
GOOGL,NetIncomeLoss,2023-06-30,33419000000
GOOGL,NetIncomeLoss,2023-06-30,18368000000
GOOGL,NetIncomeLoss,2023-06-30,18368000000
GOOGL,NetIncomeLoss,2023-09-30,53108000000
GOOGL,NetIncomeLoss,2023-09-30,53108000000
GOOGL,NetIncomeLoss,2023-09-30,19689000000
GOOGL,NetIncomeLoss,2023-09-30,19689000000
GOOGL,NetIncomeLoss,2023-12-31,73795000000
GOOGL,NetIncomeLoss,2024-03-31,23662000000
GOOGL,NetIncomeLoss,2024-06-30,47281000000
GOOGL,NetIncomeLoss,2024-06-30,23619000000
GOOGL,NetIncomeLoss,2024-09-30,73582000000
GOOGL,NetIncomeLoss,2024-09-30,26301000000
