,avg_ROA,ROA_volatility,avg_ROE,ROE_volatility,avg_OperatingMargin,OperatingMargin_volatility,avg_AssetTurnover,AssetTurnover_volatility,avg_CurrentRatio,CurrentRatio_volatility,avg_Leverage,Leverage_volatility,avg_DebtToEquity,DebtToEquity_volatility,Revenue_growth,Assets_growth,NetIncome_growth,log_assets,capex_intensity,Revenue_growth_imputed,Assets_growth_imputed,NetIncome_growth_imputed,capex_intensity_imputed,has_rnd,has_goodwill,has_longtermdebt,core_completeness,Revenue_start,NetIncome_start,Assets_start,OperatingIncome_start,CapEx_start,CurrentAssets_start,CurrentLiabilities_start,reporting_consistency
QCOM,0.03865737817213804,0.046901890763694526,-0.07404133318496231,0.8632212944243316,0.24449155723302063,0.0978142094068898,0.1970350077386325,0.09167021242907443,3.0981252830725245,0.6804930657373849,0.9999984883078749,6.451575361373034e-06,1.9055907529547687,4.846546677551951,0.008637908930282157,0.005117800066596123,-0.0010808757168079275,24.556447692083186,0.06401397821527602,0,0,0,1,1,1,1,0.972972972972973,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.972972972972973
QLGC,0.04275688939253452,0.049736922495705625,0.051867537397763924,0.06104974157733515,0.13572259800653816,0.08619460582772943,0.2826326805507482,0.14518371407673256,7.033285796949296,1.095423552071589,1.0,0.0,0.4973977810195485,0.1600887590663014,-0.05689064799598975,0.004830693105057016,-0.04144053385535473,20.507534697625783,0.0874564264402405,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
R,0.011341278654289364,0.010147344349699376,0.05795757562015205,0.0456230295334426,0.13968537557263647,0.04048814197737867,0.3028737749963802,0.12818794028014638,0.7765461583160286,0.12540792534062226,0.9998239480912113,0.0006694237549254363,2.462356595059388,0.23662616918689283,0.045004989713625765,0.021399136525672935,0.08220924791084516,22.986570642000387,0.04961547499536251,0,0,0,1,0,1,1,0.7430555555555556,0.0,0.0,0.027777777777777776,-1.0,-1.0,0.027777777777777776,0.027777777777777776,0.7430555555555556
RAI,0.0451438236178764,0.02105091553100131,0.06240491356167356,0.05866479815106164,0.28653616704483,0.019199627346190084,0.25046787883944793,0.14268852014385064,1.0420248617628844,0.15279216780786517,1.0,0.0,0.6954293478880094,0.1600887590663014,0.0697965232987956,0.03419778028920284,-0.00310323179418992,24.02416640395946,0.02149991580891881,0,0,0,0,1,1,1,0.7580645161290323,0.0,0.22580645161290322,0.0,0.0,0.0,0.0,0.0,0.7580645161290323
RDC,0.014805380282827494,0.028062258049295442,0.024014014559437885,0.04417155392220195,0.18859644498351716,0.13599946472975627,0.10434891731716237,0.05973624606748956,3.904575515569636,1.5363370226993431,1.000008330455053,4.9982730318235774e-05,0.4714429999861616,0.08629849284978203,-0.021479802852232166,0.012586381258339552,0.0,22.771025592768318,0.7016129688191345,0,0,1,0,0,0,1,0.9791666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.9791666666666666
RF,0.0038951605998560792,0.003996461382888983,0.029656071611084484,0.0313300054491261,0.1655626142114699,0.04048814197737867,0.14736124465748682,0.1306722605378191,1.212616195549696,0.2843035676911552,1.0,0.0,0.4781782973033554,0.20499682943706524,0.0,-0.002437460796327451,0.0,25.549876391322428,0.05548630644136347,1,0,1,1,0,1,1,0.5,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.5
RHI,0.07011443566786191,0.0362174677235385,0.11730347741901233,0.06288439753801436,0.11543585703308461,0.015547879340657409,1.4374235309387142,0.7784865499148684,2.0896647640556756,0.1689065446891678,1.0,0.0,0.001280298361132275,0.0005148386757684774,-0.02782413252217486,0.012921035434304118,0.10475530523338006,21.1879088164063,0.010634606711568842,0,0,0,0,0,1,1,0.7916666666666666,0.75,0.0,0.027777777777777776,0.027777777777777776,0.0,0.027777777777777776,0.027777777777777776,0.7916666666666666
RHT,0.024644167134824615,0.008645088899336607,0.06118388637345289,0.03063864737571378,0.1520438748367466,0.015225573263879058,0.22030496837501626,0.07643758507954732,1.4226259462764792,0.2191820137518806,0.9999885339375993,0.0003628325106336506,0.4973977810195485,0.1600887590663014,0.03658470961479021,0.029084255717462426,0.025118635497740627,21.9538478099628,0.04499752699369432,0,0,0,0,1,1,0,0.9722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222222
RL,0.050078817478745076,0.03910327849267249,0.07728761269605296,0.057924306146503096,0.0826241585171341,0.04222243634640292,0.5581145526502278,0.3503140654890312,2.7489812753477656,0.3271670399840509,1.0,0.0,0.08561367821686935,0.025026281449721622,-0.08507476696432026,0.007537873430659925,-0.016894802612371862,22.47177927264909,0.04961547499536251,0,0,0,1,0,1,1,0.8055555555555556,0.7777777777777778,0.0,0.0,0.0,-1.0,0.0,0.0,0.8055555555555556
ROK,0.04871601096993716,0.026661241436398676,0.14182716702475592,0.07972195951429084,0.13968537557263647,0.04048814197737867,0.3859097543051506,0.23573385778526687,2.2538745771415685,0.38258630348479244,1.0000030924824723,1.8554894834784303e-05,0.6933521686096297,0.11492792851592562,-0.036743834917096097,0.007458872792457827,-0.0193959167852511,22.515544924236035,0.03531855037549694,0,0,0,0,1,1,1,0.5472972972972974,0.7027027027027027,0.0,0.0,-1.0,0.0,0.0,0.0,0.5472972972972974
ROP,0.028689159780379503,0.013124815261870225,0.06289992727743134,0.029153403176050342,0.26027351986262703,0.03660344704486498,0.15271336817765147,0.0761093913929064,1.7697369207228733,0.5866166963933045,1.000015016412138,6.355907577472644e-05,0.6881744436862389,0.20978377939549825,-0.0037093052473693433,0.03690355741909168,0.06943659285809622,22.94457956027081,0.04961547499536251,0,0,0,1,1,1,1,0.7837837837837838,0.7297297297297297,0.0,0.0,0.0,-1.0,0.0,0.0,0.7837837837837838
ROST,0.08964822788466327,0.034909087407448094,0.18548220166018348,0.07092512808049546,0.1363601579758035,0.04048814197737867,1.134467163897841,0.6604613983374549,1.49294347876886,0.10614617584276294,1.0,0.0,0.13400253313849902,0.008258977728105315,-0.09111082157210237,0.022810374954102652,0.016013602438760488,22.190238533173094,0.03415002973417286,0,0,0,0,0,1,1,0.5555555555555556,0.7777777777777778,0.0,0.0,-1.0,0.0,0.0,0.0,0.5555555555555556
RRC,-0.0072428291475492975,0.03980572856446883,-0.01782401744737856,0.09678929251166474,0.13968537557263647,0.04048814197737867,0.09933945239821226,0.053695865569223844,0.7690937264004543,0.43141142638074237,1.0,0.0,0.8058730236555848,0.18414099892241356,0.05504725216176376,0.01658172225264609,0.0,22.839619239619346,0.006402858270312748,0,0,1,0,0,1,1,0.7291666666666667,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.7291666666666667
RRD,0.0003951216044074376,0.027332911646220315,0.001050071960659233,2.3260725006010423,0.048879356259209875,0.018424254595705295,0.6113184140915285,0.3493388460503192,1.464223132001332,0.14934438316582382,1.000021187259787,0.0001271235587222419,5.188571075582244,24.421378389556857,0.037475454594577906,-0.02350064026616061,0.0,22.646599323355,0.023038683412972313,0,0,1,0,0,1,1,0.8125,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.8125
RSG,0.014319897782146478,0.008822208822051003,0.03745291681299946,0.023615370668021607,0.11236564720563605,0.017883125983413985,0.30078717039182945,0.16008381930925444,0.6611897537700231,0.09968247628136026,1.0000114494073635,5.828746005549914e-05,0.9649499778000683,0.0576587407260475,0.007361755543910498,0.0029166520926315886,0.06999930183268366,23.728915781304284,0.10734624947300685,0,0,0,0,0,1,1,0.9121621621621622,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.9121621621621622
RSH,-0.033479253569740276,0.07707527708426058,0.05078476350696296,0.8698727208011083,-0.02268959167749796,0.081814886655008,0.7436437072657807,0.37787465947680726,2.5462301594881374,0.49324657465918587,1.0,0.0,0.5951692710763512,4.339801864769703,0.012401335097773858,-0.03161359483637449,0.0,21.376604893766014,0.037488859270666156,0,0,1,1,0,1,1,0.92,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.92
RTN,0.03261049035770258,0.013235515368919665,0.09054778901015721,0.039545213595907035,0.18408320360964062,0.03752147521401907,0.402669773373647,0.2048471339088564,1.6065749589006626,0.10198257563201447,1.0,0.0,0.4600119042178757,0.03927722256332641,-0.03683497989469131,0.00894909848040637,0.04069186175208528,24.03809869729775,0.03215208630813652,0,0,0,0,1,1,1,0.8055555555555556,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.8055555555555556
SAI,0.019159554625767045,0.034975207840375236,0.04491625979639814,0.10863390819225031,0.04531901904365039,0.053879931782881606,0.6531008062513903,0.29958950871573103,1.6017100497160588,0.2580087756230896,1.0,0.0,0.8529048257002023,0.28102793167541706,0.006448442411497002,0.014114623439869689,0.011802178921693107,22.512359719616132,0.008075736132405281,0,0,0,0,1,1,1,0.93125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93125
SBUX,0.08364001579323653,0.04317261847713043,0.2358869540475633,0.4227585773133494,0.15103152313574955,0.0557913104088959,0.7552492346666232,0.41710936969952744,1.453415202149458,0.39299752267341215,1.0000010995720723,6.597432434511199e-06,0.7263003771785069,1.772577280844181,0.020674224299167543,0.0332981228959337,0.022780994913288,23.17176922921791,0.0770706348189724,0,0,0,0,0,1,1,0.9054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9054054054054054
SCG,0.028794549190755622,0.0002826994256696058,0.10053908161086575,0.0014533011250831523,0.15122598898668843,0.04048814197737867,0.0,0.0,0.8753060722815762,0.16352980935595673,1.000019314857477,8.133387579207435e-05,1.0535622364673722,0.37089801410198003,0.0,0.010491026005123416,0.014522212250148936,23.49375861422733,inf,1,0,0,0,0,1,1,0.6875,0.19444444444444445,0.08333333333333333,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.6875
SCHW,0.003659434581429213,0.0016752218981868692,0.049293959892337945,0.023214070339977355,0.1655626142114699,0.04048814197737867,0.016913825278324093,0.006519551831272129,1.212616195549696,0.2843035676911552,1.0,0.0,0.24346441158905935,0.05974241711786369,0.056802150029172216,0.038759916366695846,0.1821327597312774,25.82998306491625,0.05999126761645127,0,0,0,0,0,1,1,0.722972972972973,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.722972972972973
SEE,0.023352283036078017,0.03520864670945914,0.3479889310430707,0.7527487183183278,0.16607618107428135,0.02075023938694426,0.37444760607410577,0.20465098669872073,1.3402211924896568,0.18542421996281164,1.0,0.0,4.8856917600465515,8.53713498456572,-0.025305579478000495,-0.002885664307452074,0.021334843036621587,22.752258155155175,0.058190135037920504,0,0,0,0,1,1,1,0.6944444444444444,0.75,0.4166666666666667,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.6944444444444444
SHLD,-0.04135001911969447,0.05056320225733354,-0.221020906535834,1.2911704609598225,-0.030183462144323613,0.042066398452751466,0.8393774911065649,0.4388677512862045,1.093254765068624,0.15079960631961498,0.9999735484575678,0.00018714972267227422,-0.4401374936330029,1.3697810485077953,-0.07676907048054382,-0.03582675144688585,0.0,23.520017164590566,0.009578495742995422,0,0,1,0,0,1,1,0.9342105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9342105263157895
SHW,0.049181842430081585,0.02891403550376389,0.23248633250003023,0.17150121531153936,0.15806278208491412,0.030147359591563616,0.7723267060631033,0.5058989441027508,1.194511245187432,0.21330689276419385,1.0,0.0,2.5552280115955854,0.1961834718407843,0.058446980231007695,0.04096615645389767,0.0891611777228043,22.885894996991084,0.01951851422814449,0,0,0,0,1,1,1,0.9722222222222222,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.9722222222222222
SIAL,0.06506986710391116,0.03455713252356435,0.0930510216557216,0.050325615843210145,13.803685897435898,0.45893949740473045,0.013762402882240999,0.0012265236484133159,3.8489500060459862,1.269333059398368,1.0,0.0,0.1364256480218281,0.1600887590663014,0.1094003924504583,0.021547501847059225,0.038229599670698056,22.017599402805875,2.352564102564102,0,0,0,0,1,1,1,0.7608695652173914,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.7608695652173914
SJM,0.028283218602520394,0.018569349583329748,0.05273491426437754,0.033186000383507074,0.15122598898668843,0.04048814197737867,0.2887842875920307,0.1306722605378191,2.162362613370267,0.9099519662028606,1.0000361821901393,0.0001339119354845861,0.433385600809908,0.17682484498563347,0.0,0.02215952706891433,-0.003233026418232754,23.211661813771382,0.043685925006167345,1,0,0,1,1,1,1,0.7430555555555556,-1.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.7430555555555556
SLB,0.03025078635656646,0.030917083565520344,0.05208990538505226,0.05393615522073382,0.152019349748164,0.03901727926523272,0.30300594416759385,0.18204610314503517,1.726603622471377,0.2903678234569654,1.0,0.0,0.581965984907766,0.1600887590663014,0.010216239007437178,0.021413724315937355,0.03267146947583699,24.87829732841199,0.09785479510212904,0,0,0,0,1,1,0,0.8310810810810811,0.0,0.0,0.0,0.40540540540540543,0.0,0.0,0.0,0.8310810810810811
SLE,-4.136154000401043,0.028936248728955793,1.9252901655160244,5.482593661665701,-19.896947366239715,8.350243056485978,0.20974533787848407,0.1306722605378191,0.31822425940073,0.2843035676911552,1.0,0.0,0.4973977810195485,0.1600887590663014,0.6874677965656426,0.0,0.0,15.42234508452826,0.4408589122117067,0,1,1,0,1,1,0,0.6499999999999999,0.2,0.2,0.8,0.2,0.2,0.8,0.8,0.65
SLM,0.0046342589211103525,0.003627231773509853,0.05475009559424387,0.04435614062051201,0.1655626142114699,0.04048814197737867,0.14736124465748682,0.1306722605378191,1.212616195549696,0.2843035676911552,1.0,0.0,27.627739922514735,8.082117016275193,0.0,-0.05542821060769809,0.010643876802692187,25.280400745791148,0.05548630644136347,1,0,0,1,0,1,1,0.5,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.5
SNA,0.0409389986043023,0.0188220418597943,0.08124012511121591,0.0332340382574488,0.19738963339770896,0.03453537209694066,0.45223432165996064,0.2366974114508594,2.3499645551777633,0.2985549153213613,1.0,0.0,0.4976993046872153,0.13492814853919596,0.016903966324759656,0.012403647757277092,0.034924508972671964,22.181035282608164,0.037488859270666156,0,0,0,1,1,1,1,0.9038461538461539,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.9038461538461539
SNI,0.05114544391896741,0.02229501885705709,0.13521334725672543,0.06206840930055679,0.39172507332284356,0.04273704811720243,0.2431566349389601,0.09366643759161163,4.728629837937031,2.6755374047341416,0.998206500878308,0.010065054996128165,1.7310677961534828,0.6074940477469926,0.05166877012900817,0.02410586120228153,0.049966280142144104,22.288373780027968,0.03163150019215055,0,0,0,0,0,1,1,0.9921875,0.0,0.0,0.03125,0.0,0.0,0.03125,0.03125,0.9921875
SO,0.003410751583650911,0.007606048258628333,0.015197427838559818,0.034900088594330886,0.2060489815197542,0.08197351184645042,0.10475969254057467,0.044887653350224536,0.8981882937333566,0.21655759337749828,0.9990633613406397,0.005058700941325907,0.581965984907766,0.1600887590663014,0.028392650295137933,0.022445468830688764,-0.10210125862950992,25.07525711294446,0.4284152632787145,0,0,0,0,0,1,0,0.8055555555555556,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.8055555555555556
SPG,0.025364697204314883,0.013439853007173683,0.17375549312557229,0.1206500305420728,0.48059533422627726,0.027060220239090636,0.06970286328326117,0.02963860105238037,1.3086230987565755,0.2843035676911552,1.0,0.0,5.7578201783032705,1.1432360176870309,0.04132325658572533,0.0057343605308946,0.13571404856854996,24.120992191557967,0.06401397821527602,0,0,0,1,0,1,1,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0
SPLS,0.0009854289724305842,0.048379513149142475,-0.001742861330088335,0.10442097832763568,0.04018710193418271,0.03476268271822951,0.8208124247932195,0.3560956191502203,1.528075345360205,0.07399964797832104,1.0,0.0,0.7346114785039337,0.1600887590663014,-0.03789774451527006,-0.018594792439481922,0.0,23.180661632273594,0.017671680558911593,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SRCL,0.02169642922952655,0.02004741615821459,0.05148629479936728,0.04877228603171149,0.21110185439659374,0.11729105065320324,0.22592143050657382,0.0897023947844778,1.227581053560515,0.29833801195049736,1.0000253770122138,0.00014781509391194079,0.9875593437677525,0.12717248906500417,0.05324410988481665,0.02991277170666584,0.0,22.301974992561316,0.052215480359430855,0,0,1,0,0,1,1,0.9930555555555556,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.9930555555555556
SRE,0.011168862276366966,0.007950427545873934,0.03875718744022234,0.027647811556566232,0.15140468894906123,0.04048814197737867,0.14450141715173817,0.08468720776240485,0.691160456438381,0.20562475854228204,1.0000293697139788,9.496928664020332e-05,0.6954293478880094,0.1600887590663014,0.006172814315334341,0.021274003647772988,0.06001333789398622,24.457235569543265,0.4493313424340679,0,0,0,0,0,1,0,0.6666666666666667,0.08333333333333333,0.0,0.08333333333333333,-1.0,0.5555555555555556,0.08333333333333333,0.08333333333333333,0.6666666666666667
STJ,0.03971312795942224,0.018129863606941788,0.092932647897663,0.035035523939933096,0.21493951684258328,0.013490150345568983,0.2715737667808412,0.00032178702169698197,2.5740592473915918,0.9334354226511851,0.9999408306588797,0.0003148072520843445,0.8034746691688986,0.26324001288014665,0.012657570634193593,0.02416888919220561,-0.018050481016588682,22.988564883302917,0.05658979041710706,0,0,0,0,1,1,1,0.7678571428571428,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.7678571428571428
STT,0.004881418534848954,0.002686068063130772,0.05293924368712096,0.028772983124514075,0.1655626142114699,0.04048814197737867,0.02404129280581198,0.013135954271722788,1.212616195549696,0.2843035676911552,1.0,0.0,0.45408291812518153,0.06988372764314298,0.04720510223689045,0.0129404603462131,0.0470972151198259,26.15628142899353,0.053916508183510264,0,0,0,0,0,1,1,0.75,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.75
STZ,0.03447583790010759,0.023640451630527245,0.09316113647752045,0.06840614965928006,0.347746670216956,0.036647920671078596,0.17522149709396667,0.1051721685459065,2.020108723718764,0.7410354743671378,1.0001478138150535,0.0004496266054730463,1.2161811302425884,0.18854724973609688,-0.09071007058494673,0.03597846323516074,0.06424447924335275,23.368465961585223,0.127359667462903,0,0,0,0,0,1,1,0.756578947368421,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.756578947368421
SUN,-0.004024842989560282,0.024407821222826413,0.08278056217871793,0.06288439753801436,0.01277930296220371,0.012410082112342307,1.9264361269354189,1.9839259396413556,1.6064674842588125,0.9839572913954031,0.9171029838440574,0.18942082500161894,0.4973977810195485,0.1600887590663014,0.08417260125967907,0.11041416947503735,0.0,22.360499006551667,0.023233165100125776,0,0,1,0,0,1,1,0.7437499999999999,0.0,0.225,0.325,0.0,0.275,0.325,0.325,0.74375
SVU,-0.0014763979053345057,0.05273625681183887,-1.4348221331390012,8.40745096576425,0.0028855728850759733,0.011046743544859993,1.1936023395489468,0.19528394752404812,1.0338611977322543,0.14513350626545668,1.0001277478254138,0.0006447386736658515,-1.4664482994198131,4.7683298906035265,0.1375657674740638,-0.03919070756851872,0.0,22.769308779266577,0.01963890427996998,0,0,1,0,0,1,1,0.7785714285714286,0.8285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.7785714285714286
SWK,0.02048902718657642,0.012761443081901948,0.05044896325440403,0.031093579046433176,0.17641904717748855,0.03615401409058071,0.33587608429598004,0.20730363639231694,1.265392517654913,0.21512158239875642,0.9997986655085916,0.0012683894927668221,0.5503608622434423,0.10048658465989145,-0.0019124189314961848,0.03975684380943556,0.017565128347111658,23.527493922897765,0.03746879922985063,0,0,0,0,1,1,1,0.7375,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.7375
SWN,-0.019516396198338025,0.13416596432039998,-0.27004897491138696,0.7566786046526243,-0.1400407975004618,0.8217753365837549,0.16452518854956058,0.06908111267656193,1.250901389679486,0.7253964811596987,0.9995218585218516,0.003346970947767546,2.6265564701597706,2.644460284051668,0.009741394883431509,0.003389049340593031,0.03159273228682302,22.800581548543303,0.7383797076407397,0,0,0,0,0,0,1,0.9583333333333334,0.0,0.0,0.0,0.0,0.3055555555555556,0.0,0.0,0.9583333333333334
SWY,0.015219700622170517,0.04864773705375788,0.054942179827724,0.1464347185486207,0.017490289869694055,0.01149425778402393,1.1503114235099992,0.5403951147003417,1.157399648304682,0.34121152490121737,1.0,0.0,1.244825422657771,0.6427784357199091,-0.016181405213543498,-0.005588514379081699,0.0,23.40779046919771,0.029665291280268565,0,0,1,0,0,1,1,0.9880952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9880952380952381
SYK,0.035997662805465215,0.022367264763132666,0.06610839219457604,0.0440034778657092,0.22137403488243323,0.030255474528463597,0.27081984538441367,0.144983381313688,3.289975120832954,1.1833910797574936,1.0003789197791688,0.0010889728833432856,0.17343528353417073,0.046429188407382124,-0.017299076117255452,0.027936025357810257,0.06357094092288951,23.523399665714475,0.06293129091330818,0,0,0,0,1,1,1,0.8125,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.8125
SYMC,0.03164813875819446,0.0397305362871982,0.08890484949072705,0.13423059041914276,0.15520887516259965,0.016995438684779457,0.2916731103117862,0.15446915817910953,1.1964187645654738,0.3030999089715801,1.0,0.0,1.1342725951314634,0.6251423083614213,0.05124306981891524,0.010779846877079668,-0.06774465321979017,23.34124966437682,0.0481105099342138,0,0,0,0,1,1,1,0.8205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8205128205128205
SYY,0.04447849753475993,0.018216376113732363,0.11463382535037699,0.04767214382837332,0.037046196835408114,0.0042448821180843576,1.5175853653348959,0.9020355849186602,1.6684906333937848,0.3208083020544307,0.9999813287272497,0.00012582219971965983,0.7346114785039337,0.1600887590663014,-0.13639593285477547,0.015561823400117136,-0.053833461034586305,23.39183928315649,0.043685925006167345,0,0,0,1,0,1,0,0.5972222222222222,0.8055555555555556,0.0,0.0,0.0,-1.0,0.0,0.0,0.5972222222222222
T,0.01877289425974144,0.013272220584932017,0.053197028790356454,0.04035694159858661,0.16572760812639148,0.044068590207011274,0.17814840738070936,0.07701023390367404,0.7793103551803823,0.20471238311975962,1.0,0.0,0.581965984907766,0.1600887590663014,0.03911998907788328,0.020026935518795197,0.048586671223263656,26.562306828555553,0.20786612861785864,0,0,0,0,0,1,1,0.9930555555555556,0.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,0.9930555555555556
TAP,0.01870667680801227,0.01163658859544356,0.03599964922256238,0.025791055559529846,0.19749956265816312,0.11571804521567147,0.1946764212613107,0.08234444350745744,1.1987754045403909,1.1066945781405577,1.0,0.0,0.4745437961531179,0.23802290228632525,0.0377958887976777,0.02522008575802026,0.048681993679375424,23.62339155164501,0.043685925006167345,0,0,0,1,0,1,1,0.75,0.7804878048780488,0.0,0.0,0.0,-1.0,0.0,0.0,0.75
TDC,0.028706991937464756,0.04337206995921978,0.04604147724007021,0.08710308190631727,0.13847546446127026,0.17201859952197446,0.3676857125349988,0.1782143821049121,1.94490937551856,0.22598265678819346,1.0,0.0,0.4973977810195485,0.1600887590663014,-0.08760019129045882,0.010068634508230812,-0.02811495127131558,21.67975043468074,0.17494114168736608,0,0,0,0,1,1,0,0.9791666666666666,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.9791666666666666
TE,0.011481818459091563,0.006057764240888393,0.037837627765847134,0.019517454809155337,0.18725595436888298,0.01876120497273324,0.15872250281359931,0.07369877443111848,0.8631126925491559,0.30880428567731455,0.9999353006927627,0.00041265135354764113,1.3458801633608912,0.06079156942619565,0.01551739247171735,0.01060564991976154,0.025091671445947705,22.79860304344104,0.2824406228494643,0,0,0,0,0,1,1,0.962962962962963,0.0,0.0,0.1111111111111111,0.0,0.037037037037037035,0.1111111111111111,0.1111111111111111,0.962962962962963
TEG,0.013115315290485482,0.005283289148642117,0.044144083066960875,0.018476052433139777,0.10240567644715905,0.03349694406758353,0.21452523066393078,0.08850957940891134,1.0591311873626919,0.20862196672568736,1.0,0.0,0.800777685363498,0.10352552158395718,-0.020012934050810394,0.008290514293133766,0.04020461632183392,23.067825631267446,0.1446688110228143,0,0,0,0,0,1,1,0.9886363636363636,0.0,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.045454545454545456,0.9886363636363636
TER,0.0480701422087936,0.05021489011593053,0.07272571849235063,0.08020206167269361,0.16065401505808083,0.10970862935121878,0.3331213222420139,0.16877486304520953,3.8233794464753155,0.7568730636028507,1.0,0.0,0.06725958022611686,0.06292597229921199,0.04701884987675853,0.01800582839143483,0.04694084544248134,21.63570705465355,0.08330017997702313,0,0,0,0,0,1,1,0.8977272727272727,0.0,0.0,0.022727272727272728,0.0,0.0,0.022727272727272728,0.022727272727272728,0.8977272727272727
TGT,0.023368007461918538,0.0072418475859691075,0.08683080511360462,0.032901403440178834,0.08396530150778236,0.01260793162362325,0.7352733509808165,0.4066686333108344,1.1522678661671089,0.2579364295443641,1.0,0.0,0.9143815266233744,0.10579059260923136,0.0165274694893931,-0.0006058093443815915,0.24347575593985038,24.48325837626781,0.06401397821527602,0,0,0,0,0,1,1,0.6180555555555556,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.6180555555555556
THC,0.04735410163263979,0.059380048886332436,0.23868520032447613,0.2853963352916506,0.08606909263314291,0.03228145043649914,0.3925331327983143,0.20561381049364783,1.3264849350197738,0.14229825667220442,0.9999955382041272,2.6396340359611374e-05,2.2879156942367493,0.01885155005198086,-0.05794392286071359,0.030488262863056503,-0.03216305699580857,23.52481418750674,0.04822041320267788,0,0,0,0,0,1,1,0.6041666666666667,0.75,0.0,0.027777777777777776,0.0,0.19444444444444445,0.027777777777777776,0.027777777777777776,0.6041666666666667
TIE,0.032678298021109914,0.018186679769906112,0.042106728040143884,0.023821154663889933,0.15068099577340371,0.021395568444841234,0.26616644463044514,0.09416131516319165,6.597751970151219,1.156616332903283,1.0,0.0,0.03503946358663885,0.03861706991540619,0.06804448550452302,0.02071700904524354,0.09854010706152061,21.17005059350235,0.043016740005093874,0,0,0,0,1,0,1,0.975,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.975
TIF,0.03634413308278059,0.01988754093539744,0.06341798110862756,0.035526495608317214,0.1363601579758035,0.04048814197737867,0.35411730422294335,0.1306722605378191,5.337861613102523,0.5840681154983163,1.0,0.0,0.2895831537831669,0.01546576781456646,0.0,0.010609948113503131,-0.009098896347982999,22.26314464975952,0.037488859270666156,1,0,0,1,0,1,1,0.75,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.75
TJX,0.08433865863784407,0.04337971901686547,0.23315746153939237,0.1173020042551564,0.13155292439513533,0.07199612415440095,1.1378795933512713,0.5157410706445632,1.6338439391688937,0.05607779523260354,1.0000988840260925,0.0004106817231890362,0.800777685363498,0.1600887590663014,-0.018790266780587372,0.019624613383997458,-0.017517853241197034,23.091169441511248,0.04906757726548174,0,0,0,0,0,1,0,0.722972972972973,0.0,0.35135135135135137,0.0,0.10810810810810811,0.0,0.0,0.0,0.722972972972973
TLAB,-0.01653697209556191,0.038545039856095184,-0.024041321367506592,0.05398873294447839,0.11840444726171354,0.04438336499919263,0.43942930508940725,0.19664371793058016,2.983374214119263,0.3537884035687681,1.0,0.0,0.4973977810195485,0.1600887590663014,0.018581623437871952,-0.03577464354967186,0.0,21.49483903442398,0.031102467601077356,0,0,1,0,1,1,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
